
    5100 atoms
	
    5 atom types

    0.0 40.7321 xlo xhi
    0.0 40.7321 ylo yhi
    0.0 40.7321 zlo zhi

Masses

    1 28.0850 # Si
    2 26.9820 # Al
    3 24.3050 # Mg
    4 22.9900 # Na
    5 15.9990 # O
   
Atoms

1	1	0	18.5277538	29.67302633	8.09045418
2	1	0	11.74224878	26.31233726	34.05267502
3	1	0	37.28239428	26.34985891	3.672776466
4	1	0	14.07191291	24.21588965	7.904761249
5	1	0	10.30682555	13.09968892	6.264266329
6	1	0	15.76405206	33.94608587	29.44405678
7	1	0	17.82546945	30.61796433	0.840149683
8	1	0	23.5811729	30.7602193	38.89653878
9	1	0	9.482201026	15.95856505	35.04259519
10	1	0	10.63781504	39.98914358	12.10410607
11	1	0	-0.649216693	23.78068328	13.68859672
12	1	0	35.11115148	36.70946594	16.08470579
13	1	0	10.96579381	3.599109003	3.715939377
14	1	0	3.86202317	23.75309742	7.434605061
15	1	0	36.36296054	2.192897453	12.80595801
16	1	0	1.889968237	2.458390448	37.36817485
17	1	0	3.945543427	31.985205	9.321415846
18	1	0	0.621874163	39.9703708	6.841315541
19	1	0	6.035174766	21.47854538	31.0767459
20	1	0	38.70886013	16.8779782	33.74173606
21	1	0	29.11581809	20.70451162	17.23533095
22	1	0	31.73800756	22.46322919	40.14398704
23	1	0	10.96248507	24.57887035	0.051411665
24	1	0	22.19862549	5.462899038	3.844036806
25	1	0	3.39099333	17.49560771	24.6845445
26	1	0	16.66250979	40.40793752	21.01496811
27	1	0	15.2324799	39.20350058	13.01159266
28	1	0	33.55986221	33.66406225	35.5158908
29	1	0	28.43054082	17.35029902	21.55172806
30	1	0	21.73057602	26.93663569	32.00214028
31	1	0	2.576988078	30.76094633	38.47577969
32	1	0	10.47716373	9.377535308	10.39197607
33	1	0	37.34875265	16.56866141	15.28756049
34	1	0	39.12623745	22.49554244	18.3228479
35	1	0	31.38664509	22.24658786	18.37253394
36	1	0	26.90845741	29.33442462	6.884572582
37	1	0	23.30238454	41.6709859	36.62356834
38	1	0	7.956989534	34.63508993	6.595956362
39	1	0	22.370864	16.95427254	16.17804305
40	1	0	0.380016033	33.5942067	32.13131929
41	1	0	37.37818223	21.55178167	3.920275211
42	1	0	40.80697751	19.47187432	7.562838071
43	1	0	-0.168021449	28.73215692	8.4283807
44	1	0	20.89085543	28.81036766	20.23891628
45	1	0	6.011903282	12.04426778	31.67850993
46	1	0	35.06921779	36.48356231	24.03043306
47	1	0	5.465617396	32.30500098	15.57699145
48	1	0	24.80498191	27.32755079	35.70929276
49	1	0	10.16569683	37.97978518	17.06192056
50	1	0	39.31181441	10.92538319	35.91960797
51	1	0	19.71227049	1.547024002	18.8162271
52	1	0	34.04495878	32.16637663	17.2812651
53	1	0	33.05628151	1.061794254	33.69476689
54	1	0	26.29922999	23.94967188	16.63567663
55	1	0	7.343100402	24.8862812	37.25126189
56	1	0	4.55885057	13.3323646	24.4984269
57	1	0	15.13218312	34.78652933	34.06663135
58	1	0	25.52815971	26.99435897	17.55885922
59	1	0	14.24741167	27.45979417	1.384969253
60	1	0	19.15625052	18.27238926	15.78017613
61	1	0	18.93499579	21.53659211	20.3721749
62	1	0	30.47859631	19.62589767	21.03029041
63	1	0	22.96074117	38.88719058	5.546797204
64	1	0	4.193083848	36.12175679	37.56584387
65	1	0	4.40024675	14.04143987	28.52671008
66	1	0	2.524778488	25.38279309	22.64550814
67	1	0	17.64861811	2.56506961	25.69007705
68	1	0	30.02303623	10.63261823	39.81901497
69	1	0	2.536262759	37.76122224	33.9358185
70	1	0	30.35790089	4.198393167	15.55857738
71	1	0	16.25143639	15.71195878	4.400447987
72	1	0	24.56131871	12.98599462	39.69773948
73	1	0	-0.050199651	19.45355957	31.32057285
74	1	0	41.0458187	26.24025183	27.26287316
75	1	0	24.97659766	2.699159638	15.30582919
76	1	0	1.438363429	9.935733873	29.19600168
77	1	0	14.72518267	35.09182179	24.7736759
78	1	0	38.10674597	30.32033683	15.07514129
79	1	0	5.778821522	39.82768897	10.94695911
80	1	0	29.62765421	13.36491549	38.17105796
81	1	0	16.42126593	27.45555401	33.02580707
82	1	0	28.26777462	4.947228536	7.804019261
83	1	0	11.42523394	7.090911507	3.759643566
84	1	0	7.276188884	32.07121468	34.00630795
85	1	0	23.50525636	24.08062725	20.47204978
86	1	0	2.543274172	27.37670502	33.99224261
87	1	0	19.30575236	33.91128193	32.3008663
88	1	0	34.28082299	6.691800743	3.898877954
89	1	0	28.3937122	9.482603141	34.96055038
90	1	0	25.30938917	1.267991394	40.20097734
91	1	0	4.336627208	31.10824892	24.70217259
92	1	0	35.72046109	23.01902872	22.20940141
93	1	0	31.05373889	25.34178546	25.15866377
94	1	0	10.79335716	14.30075099	27.03341367
95	1	0	-0.610992055	0.710021079	9.524530723
96	1	0	27.35423678	18.11898713	39.50026577
97	1	0	37.95079005	29.57867448	6.729969547
98	1	0	23.20936778	34.5389226	36.35524704
99	1	0	18.42162326	6.989776037	39.45837695
100	1	0	32.12422112	1.794185463	13.44294607
101	1	0	21.8747748	22.31609363	9.168959425
102	1	0	0.630653136	34.39753559	5.158997443
103	1	0	5.062946038	33.04966127	37.92499637
104	1	0	28.6616558	38.72743837	14.24729882
105	1	0	5.177518599	20.32213943	15.45016947
106	1	0	4.368339381	23.89212188	41.66744449
107	1	0	8.246803839	12.57763704	0.97245825
108	1	0	32.04814571	21.92537329	4.390157632
109	1	0	9.302269774	9.912538616	28.71106906
110	1	0	37.52923335	36.37149433	40.26017367
111	1	0	0.40034956	23.60212753	3.746997578
112	1	0	17.55427944	5.329340359	37.10784566
113	1	0	18.33250448	18.52619079	19.92795756
114	1	0	25.22596796	15.18349165	24.89020271
115	1	0	8.502544741	35.39813427	34.12076815
116	1	0	38.32261457	-0.532571299	5.994383565
117	1	0	20.51549429	15.05305126	35.37277899
118	1	0	21.49606593	7.814121996	29.46907717
